ts,date,market,granularity,low,high,open,close,volume,close_pc,close_cpc,cma,sma5,sma8,sma13,sma20,sma50,sma200,ema8,ema12,ema26,goldencross,deathcross,bb20_upper,bb20_mid,bb20_lower,fbb_mid,fbb_upper0_236,fbb_upper0_382,fbb_upper0_5,fbb_upper0_618,fbb_upper0_786,fbb_upper1,fbb_lower0_236,fbb_lower0_382,fbb_lower0_5,fbb_lower0_618,fbb_lower0_786,fbb_lower1,rolling_mean,rolling_std,support,resistance,rsi14,stochrsi14k,stochrsi14d,williamsr14,macd,signal,obv,obv_pc,elder_ray_bull,elder_ray_bear,eri_buy,eri_sell,astral_buy,astral_sell,hammer,inverted_hammer,shooting_star,hanging_man,three_white_soldiers,three_black_crows,doji,three_line_strike,two_black_gapping,morning_star,evening_star,abandoned_baby,morning_doji_star,evening_doji_star,ema8gtema12,ema8gtema12co,ema8ltema12,ema8ltema12co,ema12gtema26,ema12gtema26co,ema12ltema26,ema12ltema26co,sma5gtsma8,sma5gtsma8co,sma5ltsma8,sma5ltsma8co,sma8gtsma13,sma8gtsma13co,sma8ltsma13,sma8ltsma13co,sma50gtsma200,sma50gtsma200co,sma50ltsma200,sma50ltsma200co,macdgtsignal,macdgtsignalco,macdltsignal,macdltsignalco,-di14,+di14,adx14,adx14_trend,adx14_strength,closegtbb20_upper,closegtbb20_upperco,closeltbb20_mid,closeltbb20_midco,closeltbb20_lower,closeltbb20_lowerco,closegtbb20_mid,closegtbb20_midco
2023-02-22 09:00:00,2023-02-22 09:00:00,MATICUSDT,1h,1.3223,1.3487,1.3254,1.3438,4747259.0,0.01388260147879894,-0.0911058505241793,1.4379423728813558,1.3430799999999998,1.3520500000000009,1.3617923076923073,1.3743899999999998,1.4299840000000006,1.3438,1.350767197262248,1.3590775521831502,1.3848077328687045,True,False,1.4202943309504248,1.3743899999999998,1.3284856690495748,1.3738483333333333,1.3900552890151157,1.4000816260046929,1.4081851038455842,1.4162885816864752,1.4278257365785916,1.4425218743578347,1.357641377651551,1.3476150406619738,1.3395115628210825,1.3314080849801915,1.319870930088075,1.305174792308832,1.37439,0.02354842491101002,1.3272931501779799,1.4214868498220201,35.338916743309966,39.989590413223056,23.59347682683681,-70.79326923076904,-0.025736679954114328,-0.02425144192036259,-64408061.10000001,-6.86,-0.01239663136067759,-0.03879663136067757,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,37.45240567670475,5.192107995846277,66.99605938656498,bear,strong,False,False,True,False,False,False,False,False
2023-02-22 10:00:00,2023-02-22 10:00:00,MATICUSDT,1h,1.3416,1.3564,1.3438,1.3552,2739028.4,0.008483405268641109,-0.08339533310787905,1.4365633333333332,1.3422399999999999,1.3510250000000008,1.3605923076923074,1.3723349999999999,1.4274640000000005,1.3552,1.351752264537304,1.3584810056934347,1.3826145674710226,True,False,1.4178097963162644,1.3723349999999999,1.3268602036837354,1.371435,1.3874396842677121,1.39734088724689,1.4053432293807462,1.4133455715146022,1.424738736586533,1.4392514587614924,1.3554303157322878,1.34552911275311,1.3375267706192537,1.3295244284853978,1.318131263413467,1.3036185412385075,1.372335,0.023328078292952224,1.3256788434140956,1.4189911565859046,40.095108773168164,62.899770335517104,37.770838053259816,-50.0,-0.024139061158677144,-0.024228965768025502,-61669032.70000001,-4.25,-0.0038542554520093475,-0.018654255452009494,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,35.36585365853654,7.909407665505203,66.08248027147776,bear,strong,False,False,True,False,False,False,False,False
2023-02-22 11:00:00,2023-02-22 11:00:00,MATICUSDT,1h,1.347,1.3615,1.3551,1.3609,3603096.8,0.004206021251475844,-0.07954007439972888,1.435322950819672,1.3464399999999999,1.3495625000000007,1.3589230769230767,1.3710549999999997,1.4246780000000003,1.3609,1.3537850946401253,1.3588531586636754,1.3810060809916875,True,False,1.4163034905826462,1.3710549999999997,1.3258065094173532,1.3699833333333333,1.3859748909031098,1.3958679731284798,1.4038637519133679,1.4118595306982562,1.4232433513411478,1.4377441704934026,1.353991775763557,1.344098693538187,1.3361029147532988,1.3281071359684105,1.316723315325519,1.302222496173264,1.371055,0.023211985901117723,1.3246310281977645,1.4174789718022354,42.377364018905084,96.23310366885043,66.37415480586354,-42.01680672268903,-0.02215757565047216,-0.023814687744514833,-58065935.90000001,-5.84,0.0011534953268490522,-0.013346504673150905,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,28.372943327239497,10.164533820840875,63.75743239099075,bear,strong,False,False,True,False,False,False,False,False
2023-02-22 12:00:00,2023-02-22 12:00:00,MATICUSDT,1h,1.3566,1.3809,1.3609,1.3719,4487610.8,0.008082886325225802,-0.07210010145417611,1.4343,1.3514399999999998,1.3504250000000007,1.3577846153846151,1.3698499999999998,1.4220640000000002,1.3719,1.357810629164542,1.36086036502311,1.3803315564737848,True,False,1.4136370985566047,1.3698499999999998,1.326062901443395,1.368785,1.3842785477653627,1.3938635391795278,1.401610313062209,1.4093570869448906,1.420386392133793,1.4344356261244184,1.353291452234637,1.343706460820472,1.3359596869377908,1.3282129130551092,1.317183607866207,1.3031343738755814,1.36985,0.022462307609813797,1.3249253847803724,1.4147746152196277,46.60506718596583,99.99999999999999,86.37762466812251,-26.61064425770321,-0.019475128877371795,-0.022946775971086224,-53578325.10000002,-7.73,0.01890299599444223,-0.0053970040055577595,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,27.635327635327638,16.80911680911675,60.22746615744147,bear,strong,False,False,False,False,False,False,True,True
2023-02-22 13:00:00,2023-02-22 13:00:00,MATICUSDT,1h,1.3621,1.3768,1.3721,1.3709,2583739.9,-0.000728916101756627,-0.07277646263104454,1.4332936507936507,1.3605399999999999,1.3518625000000009,1.3567999999999996,1.3680349999999997,1.4194620000000002,1.3709,1.3607193782390883,1.3624049242503238,1.3796329226609119,True,False,1.4083506185616248,1.3680349999999997,1.3277193814383745,1.36723,1.3817686563560192,1.390762909864404,1.3980322380424137,1.4053015662204233,1.4156511182026745,1.4288344760848275,1.3526913436439807,1.3436970901355958,1.3364277619575862,1.3291584337795765,1.3188088817973254,1.3056255239151724,1.368035,0.020681475947533952,1.326672048104932,1.409397951895068,46.27269235193925,99.44603293727191,98.55971220204077,-28.011204481792692,-0.01723133007933164,-0.021803686792735307,-56162065.000000015,4.82,0.01353113942380757,-0.0011688605761923654,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,27.057182705718297,15.202231520223094,57.57889915156265,bear,strong,False,False,False,False,False,False,True,False
2023-02-22 14:00:00,2023-02-22 14:00:00,MATICUSDT,1h,1.3527,1.3711,1.371,1.3565,3365070.1,-0.010504048435334479,-0.08251606357795016,1.43209375,1.3630799999999996,1.353937500000001,1.3562923076923072,1.3652299999999997,1.4167700000000003,1.3565,1.359781738630402,1.3614964743656586,1.3779193728341776,True,False,1.4002054256586924,1.3652299999999997,1.330254574341307,1.3647616666666667,1.3775066494445658,1.3853912574342833,1.3917637488232328,1.3981362402121824,1.4072089398167889,1.418765830979799,1.3520166838887675,1.34413207589905,1.3377595845101005,1.3313870931211509,1.3223143935165445,1.3107575023535343,1.36523,0.017942014790341878,1.3293459704193162,1.4011140295806837,41.66471261035035,91.21197478090114,96.88600257272434,-46.06413994169075,-0.016425717572840615,-0.02072809294875637,-59527135.10000002,5.99,0.008798119506120639,-0.009601880493879333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,28.541594152453975,15.175774451792497,55.04386416948281,bear,strong,False,False,True,True,False,False,False,False
2023-02-22 15:00:00,2023-02-22 15:00:00,MATICUSDT,1h,1.3288,1.3602,1.3567,1.3553,6001688.3,-0.0008846295613712529,-0.08332769699019238,1.4309123076923076,1.3630999999999998,1.354987500000001,1.3556692307692304,1.3630899999999997,1.414112,1.3553,1.358785796712535,1.3605431706170956,1.3762438637353496,True,False,1.3948483941660796,1.3630899999999997,1.3313316058339197,1.36211,1.3735619620891013,1.3806466505001556,1.386372631544706,1.3920986125892567,1.400250856788278,1.4106352630894123,1.3506580379108986,1.3435733494998443,1.3378473684552938,1.3321213874107432,1.3239691432117218,1.3135847369105875,1.3630900000000001,0.016291712455627487,1.3305065750887453,1.395673424911255,41.29565548633276,82.36281141787525,91.00693971201609,-41.69381107491859,-0.01570307851421826,-0.019723090061848747,-65528823.40000001,10.08,-0.0011016118518965001,-0.032501611851896595,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,30.94655955291658,15.228780998952088,52.57306139044703,bear,strong,False,False,True,False,False,False,False,False
2023-02-22 16:00:00,2023-02-22 16:00:00,MATICUSDT,1h,1.3295,1.359,1.3553,1.3344,4924058.8,-0.015420940013281093,-0.09746364558674281,1.4294499999999999,1.3577999999999997,1.356112500000001,1.3527307692307688,1.3604199999999997,1.411108,1.3344,1.3533667307764161,1.3565211443683116,1.3731443182734717,True,False,1.3923979048720476,1.3604199999999997,1.3284420951279519,1.35955,1.3703040480196311,1.3769569760317757,1.3823340000415913,1.3877110240514068,1.3953664480653816,1.4051180000831827,1.348795951980369,1.3421430239682244,1.3367659999584087,1.3313889759485933,1.3237335519346185,1.3139819999168174,1.36042,0.016404319071833883,1.327611361856332,1.3932286381436678,35.41225387604054,64.26178635064196,79.27885751647277,-75.73289902280112,-0.01662519231712989,-0.019103510512904976,-70452882.20000002,7.51,0.0015414755555172022,-0.02795852444448288,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,25.427204374572867,14.900888585099054,49.30769093732655,bear,strong,False,False,True,False,False,False,False,False
2023-02-22 17:00:00,2023-02-22 17:00:00,MATICUSDT,1h,1.3317,1.3505,1.3343,1.3492,3525541.0,0.011091127098321385,-0.0874535001690897,1.42825223880597,1.3532599999999995,1.356787500000001,1.3515153846153845,1.3593399999999998,1.408444,1.3492,1.3524407906038791,1.3553948144654944,1.3713706650680293,True,False,1.391301689567437,1.3593399999999998,1.3273783104325625,1.3580233333333331,1.3687563872503203,1.3753963273854055,1.3807628543438992,1.3861293813023927,1.3937698603619428,1.403502375354465,1.347290279416346,1.3406503392812608,1.335283812322767,1.3299172853642736,1.3222768063047234,1.3125442913122012,1.35934,0.016396000796086534,1.326547998407827,1.392132001592173,41.74191485521937,64.39045885062637,70.33835220638117,-51.628664495114,-0.015977558489586263,-0.018478320108241235,-66927341.20000002,-5.0,-0.005778735238127997,-0.024578735238127924,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,25.08428860418078,11.092380310182032,48.38513743405705,bear,strong,False,False,True,False,False,False,False,False
2023-02-22 18:00:00,2023-02-22 18:00:00,MATICUSDT,1h,1.348,1.3668,1.3491,1.3632,4632743.2,0.010376519418914931,-0.07798444369293145,1.4272955882352942,1.3517199999999996,1.357787500000001,1.351807692307692,1.3583699999999996,1.4063660000000002,1.3632,1.3548317260252394,1.3565956122400338,1.3707654306185457,True,False,1.3885786146654553,1.3583699999999996,1.328161385334544,1.3571266666666666,1.367376054988426,1.3737167782722262,1.378841472433106,1.3839661665939855,1.391262341331509,1.400556278199545,1.3468772783449072,1.340536555061107,1.3354118609002272,1.3302871667393477,1.3229909920018241,1.313697055133788,1.35837,0.01549669234656925,1.3273766153068616,1.3893633846931386,47.03014234628049,73.23962221365228,67.29728913830685,-28.827361563517936,-0.014171263513709231,-0.017616908789334834,-62294598.000000015,-6.92,0.009532512653033232,-0.009267487346966696,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,23.22515212981751,16.632860040567916,45.73125238277197,bear,strong,False,False,False,False,False,False,True,True
2023-02-22 19:00:00,2023-02-22 19:00:00,MATICUSDT,1h,1.3569,1.385,1.3632,1.3577,8681219.1,-0.0040346244131456155,-0.08170443016570794,1.426286956521739,1.3519599999999994,1.3573875000000009,1.3531769230769228,1.3569199999999997,1.404282,1.3577,1.3554691202418527,1.3567655180492593,1.369797620943098,True,False,1.3841912742644091,1.3569199999999997,1.3296487257355902,1.3562633333333332,1.3656559364045358,1.3714666145757035,1.3761629161113047,1.3808592176469061,1.3875454774603047,1.3960624988892765,1.3468707302621306,1.3410600520909628,1.3363637505553616,1.3316674490197602,1.3249811892063617,1.3164641677773898,1.35692,0.013989868514487155,1.3289402629710256,1.3848997370289742,45.29080701068429,89.05600704217305,75.56202936881722,-41.67938931297718,-0.01303332570054394,-0.016700192171576655,-70975817.10000001,13.94,0.027670725131171414,-0.00042927486882859966,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,21.279331404693096,21.665059466409474,42.419124315773736,bull,strong,False,False,False,False,False,False,True,False
2023-02-22 20:00:00,2023-02-22 20:00:00,MATICUSDT,1h,1.3473,1.3624,1.3575,1.352,2899334.3,-0.004198276497016873,-0.08555968887385801,1.4252257142857143,1.3512999999999995,1.3549000000000009,1.3535692307692304,1.3553349999999997,1.402142,1.352,1.3546982046325522,1.3560323614262964,1.3684792786510167,True,False,1.3797292841666773,1.3553349999999997,1.3309407158333222,1.3548316666666667,1.3631431087668653,1.3682849331169882,1.3724406541670875,1.3765963752171868,1.3825129950173283,1.3900496416675086,1.346520224566468,1.3413784002163451,1.3372226791662458,1.3330669581161465,1.327150338316005,1.3196136916658248,1.355335,0.012514003734764198,1.3303069925304716,1.3803630074695283,43.495462375634254,91.39277053146417,84.5627999290965,-50.381679389312765,-0.012447951907317067,-0.015849744118724737,-73875151.4,4.08,0.005832050112432707,-0.009267949887567406,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,19.385026737967983,22.52673796791438,38.47187324616048,bull,strong,False,False,True,True,False,False,False,False
2023-02-22 21:00:00,2023-02-22 21:00:00,MATICUSDT,1h,1.3448,1.3582,1.3522,1.35,1753479.2,-0.0014792899408283544,-0.08691241122759485,1.4241661971830986,1.3544199999999993,1.3522875000000008,1.3554615384615383,1.3546799999999997,1.3995999999999997,1.35,1.3536541591586517,1.3551043058222507,1.3671104431953858,True,False,1.3789080498597108,1.3546799999999997,1.3304519501402885,1.3539333333333334,1.3619189738408883,1.3668592429684436,1.370852063222221,1.3748448834759985,1.3805295767186647,1.3877707931111087,1.3459476928257785,1.3410074236982232,1.337014603444446,1.3330217831906683,1.3273370899480021,1.3200958735555581,1.3546799999999999,0.012428727334602813,1.3298225453307944,1.3795374546692054,42.85356653023262,84.57656990365946,88.34178249243222,-53.43511450381658,-0.012007012873793688,-0.015081197869738527,-75628630.60000001,2.37,0.002570328667799382,-0.010829671332200697,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,19.98651836872263,22.716548702392927,34.13022094717043,bull,strong,False,False,True,False,False,False,False,False
2023-02-22 22:00:00,2023-02-22 22:00:00,MATICUSDT,1h,1.35,1.376,1.3501,1.3754,3074238.7,0.018814814814814618,-0.06973283733513647,1.423488888888889,1.3596599999999994,1.3546500000000008,1.3578923076923073,1.3552799999999998,1.3976979999999997,1.3754,1.3584865682345069,1.3582267203111351,1.367724484440172,True,False,1.3808966820646962,1.3552799999999998,1.3296633179353035,1.3544633333333334,1.3627120149682503,1.3678150129288347,1.3719393537462932,1.3760636945637519,1.3819356374225062,1.3894153741592532,1.3462146516984164,1.341111653737832,1.3369873129203735,1.3328629721029148,1.3269910292441605,1.3195112925074135,1.35528,0.013141080625276145,1.3289978387494477,1.3815621612505524,52.45091348102734,87.41517720510006,87.79483921340788,-15.311004784689086,-0.009498504937286212,-0.013964659283248065,-72554391.9,-4.06,0.01754599600097073,-0.00845400399902907,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,15.431679129843678,28.959891230455376,30.71057787266472,bull,strong,False,False,False,False,False,False,True,True
2023-02-22 23:00:00,2023-02-22 23:00:00,MATICUSDT,1h,1.3741,1.4018,1.3754,1.3956,5692919.4,0.014686636614803072,-0.056070341562393766,1.4231068493150685,1.3661399999999992,1.3596875000000008,1.3609999999999998,1.35643,1.3962859999999997,1.3956,1.3667339975157276,1.3639764556478835,1.3697893374446035,True,False,1.3866966218795782,1.35643,1.3261633781204218,1.3555116666666667,1.3652958619225242,1.3713487962757243,1.376240893903653,1.3811329915315818,1.3880980118832091,1.3969701211406391,1.3457274714108092,1.339674537057609,1.3347824394296803,1.3298903418017516,1.3229253214501242,1.3140532121926942,1.35643,0.015526449419585744,1.3253771011608286,1.3874828988391714,58.430115390791435,93.18379937219528,88.39184882698491,-8.49315068493149,-0.0058135086344695,-0.012334429153492352,-66861472.50000001,-7.85,0.0380394251436893,0.010339425143689462,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,15.363790186125254,37.32656514382399,28.284390196683468,bull,strong,True,True,False,False,False,False,True,False
2023-02-23 00:00:00,2023-02-23 00:00:00,MATICUSDT,1h,1.383,1.396,1.3959,1.386,2288017.7,-0.006878761822871948,-0.06256340886033096,1.4226054054054054,1.3717999999999995,1.3661375000000007,1.3629307692307688,1.35748,1.3947379999999998,1.386,1.3710153314011213,1.3673646932405168,1.3709901272635219,True,False,1.3902190653501476,1.35748,1.3247409346498524,1.3566883333333333,1.3676948996906209,1.3745040466743668,1.3800073298530104,1.3855106130316543,1.393345795862266,1.4033263263726876,1.3456817669760457,1.3388726199922998,1.333369336813656,1.3278660536350122,1.3200308708044006,1.310050340293979,1.35748,0.01679478615836681,1.3238904276832664,1.3910695723167337,54.897027680889764,94.88355639577621,91.82751099102383,-21.64383561643842,-0.003625964424177619,-0.010592736207629405,-69149490.2,3.42,0.02906236440887655,0.01606236440887665,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,15.457950289411018,34.93360572012255,26.513146903701028,bull,strong,False,False,False,False,False,False,True,False
2023-02-23 01:00:00,2023-02-23 01:00:00,MATICUSDT,1h,1.3807,1.3908,1.3861,1.3858,3111177.0,-0.0001443001443001135,-0.06269868109570464,1.4221146666666666,1.3785599999999993,1.3707125000000007,1.3639999999999997,1.3588,1.3929479999999999,1.3858,1.3743008133119832,1.3702008942804373,1.3720871548736313,True,False,1.393793485107962,1.3588,1.323806514892038,1.3580266666666667,1.3699583885806812,1.3773398775613852,1.3833057385183924,1.3892715994754,1.3977653676175796,1.4085848103701184,1.3460949447526522,1.3387134557719482,1.332747594814941,1.3267817338579335,1.3182879657157538,1.307468522963215,1.3588,0.01795127909238328,1.3228974418152335,1.3947025581847665,54.82265367485516,89.65940801919997,92.57558792905714,-21.917808219178117,-0.0018867093941861146,-0.008851530844940747,-72260667.2,4.5,0.021167740921894218,0.01106774092189422,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,16.488074662979653,33.70203940546147,25.58807146163401,bull,strong,False,False,False,False,False,False,True,False
2023-02-23 02:00:00,2023-02-23 02:00:00,MATICUSDT,1h,1.385,1.4168,1.3859,1.4139,8015165.3,0.020277096262086847,-0.04369293202570124,1.4220065789473686,1.3913399999999991,1.3770500000000008,1.3673076923076921,1.3625,1.3915399999999998,1.4139,1.383100632575987,1.3769238336219085,1.3751844026607698,False,True,1.4037982324076952,1.3625,1.321201767592305,1.3610200000000001,1.374883693402269,1.3834603850833336,1.390392231784468,1.3973240784856023,1.4071931483651836,1.4197644635689357,1.3471563065977312,1.3385796149166667,1.3316477682155323,1.324715921514398,1.3148468516348166,1.3022755364310645,1.3624999999999998,0.021185546214838456,1.3201289075703229,1.4048710924296768,62.508125077979074,89.65940801919997,91.40079081139204,-3.2954545454546844,0.0017390512064530128,-0.006733414434661996,-64245501.900000006,-11.09,0.04084377793305216,0.00904377793305211,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,16.071428571428612,35.074123989218315,26.502012592966423,bull,strong,True,True,False,False,False,False,True,False
2023-02-23 03:00:00,2023-02-23 03:00:00,MATICUSDT,1h,1.4043,1.4188,1.414,1.4066,4326881.7,-0.00516302425914128,-0.04863036861684078,1.4218064935064936,1.3975799999999992,1.383162500000001,1.3711615384615383,1.365485,1.3900339999999998,1.4066,1.3883227142257677,1.3814893976800764,1.3775114839451572,False,True,1.4103201770376819,1.365485,1.3206498229623183,1.3643550000000002,1.3798788426329684,1.3894825757872624,1.3972444971037465,1.4050064184202307,1.4160572894470895,1.4301339942074929,1.348831157367032,1.339227424212738,1.3314655028962539,1.3237035815797698,1.3126527105529109,1.2985760057925075,1.365485,0.022999960526281955,1.3194850789474362,1.411484921052564,59.66828070132365,91.28227584885796,90.2003639624193,-13.55555555555553,0.003977592404031283,-0.00459121306692334,-68572383.60000001,6.73,0.0384660953711875,0.023966095371187546,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,16.082265677680414,35.77208361429533,27.210483031316194,bull,strong,False,False,False,False,False,False,True,False
2023-02-23 04:00:00,2023-02-23 04:00:00,MATICUSDT,1h,1.4045,1.4141,1.4066,1.4111,2079444.0,0.0031992037537322826,-0.04558674332093293,1.4216692307692307,1.4006799999999993,1.3905500000000008,1.3754538461538461,1.3697700000000002,1.3883979999999996,1.4111,1.3933843332867082,1.3860448749600647,1.3799995221714418,False,True,1.4148425237811266,1.3697700000000002,1.3246974762188737,1.3683016666666667,1.384366739227045,1.3943053010652449,1.402337837345434,1.410370373625623,1.4218065269736888,1.4363740080242011,1.3522365941062886,1.3422980322680886,1.3342654959878995,1.3262329597077105,1.3147968063596447,1.3002293253091324,1.36977,0.02312171683663831,1.3235265663267233,1.4160134336732766,60.849075490230796,94.46546187686108,91.802381914973,-8.555555555555593,0.006045080893256172,-0.002463954274887438,-66492939.60000001,-3.03,0.029370938889589082,0.01977093888958925,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,13.307852675469094,36.86587908269632,28.380458758431477,bull,strong,False,False,False,False,False,False,True,False
2023-02-23 05:00:00,2023-02-23 05:00:00,MATICUSDT,1h,1.3961,1.4126,1.4111,1.398,3180886.9,-0.009283537665651043,-0.05444707473790977,1.4213696202531645,1.4030799999999992,1.3965500000000008,1.380346153846154,1.37248,1.3868299999999996,1.398,1.394410037000773,1.3878841249662086,1.381332890899483,False,True,1.4174983784692508,1.37248,1.327461621530749,1.3715,1.3876017097192257,1.397562936918408,1.4056137917780207,1.4136646466376337,1.4251268806750488,1.4397275835560417,1.3553982902807742,1.345437063081592,1.3373862082219792,1.3293353533623662,1.317873119324951,1.3032724164439582,1.37248,0.023093940877709822,1.3262921182445804,1.4186678817554195,55.73357577572725,86.13141318021299,90.62638363531066,-23.292273236282323,0.006551004001415173,-0.0006609626196269155,-69673826.50000001,4.78,0.025975090476790808,0.009475090476790626,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,8.354708684499883,38.87871015023818,30.565059114925013,bull,strong,False,False,False,False,False,False,True,False
2023-02-23 06:00:00,2023-02-23 06:00:00,MATICUSDT,1h,1.3903,1.4016,1.3979,1.3966,2251557.7,-0.0010014306151644448,-0.055393980385525565,1.42106,1.4052399999999994,1.3992000000000009,1.3839923076923077,1.37455,1.3854979999999997,1.3966,1.3948966954450457,1.3892250288175612,1.3824637878698918,False,True,1.4200049227257276,1.37455,1.3290950772742722,1.373755,1.3899296394348326,1.399935984169941,1.4080233038873573,1.4161106236047736,1.4276247737109256,1.4422916077747145,1.3575803605651675,1.347574015830059,1.3394866961126428,1.3313993763952265,1.3198852262890746,1.3052183922252856,1.37455,0.023317883356139435,1.327914233287721,1.421185766712279,55.19949053882567,77.89337549754309,86.16341685153903,-25.487944890929974,0.006761046277022231,0.0008234391597029139,-71925384.20000002,3.23,0.013550077551534923,0.002250077551535057,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,11.22889674126424,41.65685119748727,32.81031401730873,bull,strong,False,False,False,False,False,False,True,False
2023-02-23 07:00:00,2023-02-23 07:00:00,MATICUSDT,1h,1.3901,1.3994,1.3968,1.3907,2418800.1,-0.004224545324359119,-0.059384511329049317,1.4206851851851852,1.4005999999999994,1.398587500000001,1.3861076923076925,1.37604,1.3839319999999997,1.3907,1.3939640964572577,1.3894519474610132,1.3830738776573073,False,True,1.4215610896179085,1.37604,1.3305189103820914,1.3756016666666666,1.391791660432788,1.4018075040338631,1.409902500916924,1.4179974977999847,1.4295225781080712,1.4442033351671812,1.3594116729005452,1.34939582929947,1.3413008324164093,1.3332058355333485,1.321680755225262,1.306999998166152,1.37604,0.023351826255641802,1.3293363474887163,1.4227436525112835,52.898851076960355,63.63739927132349,75.88739598302651,-37.97297297297296,0.006377905082389113,0.0019343323442401537,-74344184.30000001,3.36,0.01097149504417283,0.0016714950441727439,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,11.74551386623173,43.27079934747146,34.140678111917055,bull,strong,False,False,False,False,False,False,True,False
